847	1	3	878775523
381	1	5	892697394
657	1	3	884239123
301	1	4	882074345
790	1	3	884461306
419	1	4	879435590
320	1	3	884748604
550	1	3	883425913
634	1	3	875728872
371	1	4	877487440
396	1	4	884646346
204	1	2	892513979
460	1	2	882911203
57	1	5	883698581
588	1	4	890015684
193	1	4	890859954
523	1	5	883701763
324	1	5	880575412
145	1	3	882181396
94	1	4	885870323
472	1	5	892790627
441	1	5	891035468
101	1	3	877136039
795	1	4	883767204
682	1	4	888523054
710	1	4	882064377
793	1	4	875104091
77	1	5	884732808
268	1	3	875742341
253	1	5	891628467
271	1	3	886106038
715	1	5	875961843
826	1	4	885690250
106	1	4	881449487
742	1	4	881335281
202	1	3	879727059
698	1	4	886366815
314	1	5	877886317
744	1	4	881171926
128	1	4	879966919
796	1	2	892660251
279	1	3	875295812
327	1	4	887745622
399	1	4	882340657
605	1	4	879365748
663	1	4	889492679
458	1	4	886394423
25	1	5	885853415
303	1	5	879466966
246	1	4	884920918
287	1	5	875334088
517	1	3	892659892
497	1	4	879309955
697	1	5	882622481
297	1	3	874954425
514	1	5	875309276
343	1	5	876402668
200	1	5	876042340
130	1	5	874953595
398	1	5	875652927
313	1	4	891013436
726	1	4	890079166
512	1	4	888589126
692	1	4	876953340
294	1	5	877819634
456	1	2	881371548
503	1	5	879438233
445	1	3	891199749
831	1	4	891354573
714	1	3	892776123
562	1	2	879194894
412	1	4	879716962
158	1	4	880132443
56	1	4	892683248
331	1	1	877196567
553	1	3	879949153
526	1	5	885682562
518	1	4	876823143
406	1	4	879446107
549	1	5	881672182
97	1	4	884238911
468	1	5	875280395
582	1	4	882961257
198	1	4	884205081
577	1	5	880470282
822	1	4	891037291
689	1	3	876676211
548	1	4	891043182
66	1	3	883601324
280	1	4	891700426
770	1	5	875972219
63	1	3	875747368
533	1	4	879192521
785	1	4	879439137
769	1	4	885423720
534	1	5	877807718
203	1	3	880434384
389	1	4	879915860
182	1	4	885613092
643	1	5	891445287
296	1	5	884196689
642	1	5	885603565
592	1	4	882608021
738	1	5	892844079
401	1	2	891032170
580	1	3	884125243
794	1	4	891035864
144	1	4	888104063
759	1	5	875227798
251	1	4	886272009
189	1	5	893264174
424	1	1	880859493
690	1	4	881179631
339	1	5	891032349
81	1	4	876534949
579	1	4	880951740
459	1	4	879562960
699	1	3	878882272
467	1	4	879532459
23	1	5	874784615
745	1	2	880122809
488	1	3	891294896
93	1	5	888705321
733	1	2	879535129
599	1	4	880951657
691	1	5	875543346
455	1	4	878585685
99	1	4	886518459
308	1	4	887736532
554	1	3	876231938
416	1	5	893212483
637	1	4	882902924
213	1	2	878870719
630	1	4	885666779
109	1	4	880563619
162	1	4	877635819
635	1	4	878879283
295	1	4	879517580
839	1	4	875751723
471	1	4	889827881
677	1	4	889399229
632	1	3	879458692
124	1	3	890287733
597	1	3	875339723
160	1	4	876768025
463	1	1	890453075
151	1	5	879524151
150	1	4	878746441
390	1	5	879694066
620	1	5	889987954
535	1	3	879617663
157	1	5	874813703
751	1	3	889132162
465	1	4	883530054
560	1	4	879976449
141	1	3	884584753
804	1	5	879442661
289	1	3	876789736
84	1	2	883452108
42	1	5	881105633
348	1	4	886523078
5	1	4	875635748
807	1	4	892528231
262	1	3	879962366
411	1	4	892845604
254	1	3	887347350
293	1	2	888904861
705	1	5	883427101
773	1	3	888539232
593	1	3	875659150
232	1	4	880062302
291	1	5	874834481
495	1	4	888632943
621	1	3	880227233
777	1	4	875979431
545	1	5	879901359
757	1	4	888443974
395	1	5	883765062
44	1	4	878341315
305	1	5	886323153
484	1	5	881450058
43	1	5	875975579
610	1	4	888703157
181	1	3	878962392
730	1	4	880310285
735	1	4	876698796
120	1	4	889490412
618	1	4	891308063
177	1	3	880130699
230	1	5	880484370
649	1	5	891440235
521	1	2	884475825
243	1	4	879987239
417	1	4	879646413
478	1	4	889387931
359	1	4	886453214
500	1	4	883865021
350	1	4	882345734
494	1	3	879541374
222	1	4	877563227
800	1	4	887646283
357	1	5	878951216
248	1	3	884535744
263	1	5	891299207
680	1	4	876816224
199	1	1	883782854
108	1	4	879879720
835	1	3	891033420
576	1	4	886985079
2	1	4	888550871
540	1	3	882157126
525	1	4	881085964
786	1	4	882841828
21	1	5	874951244
277	1	4	879544145
256	1	5	882150980
569	1	4	879793399
674	1	4	887762799
771	1	5	880659449
653	1	4	878855383
16	1	5	877717833
552	1	3	879221716
121	1	4	891388475
307	1	5	878066938
92	1	4	875810511
18	1	5	880130802
138	1	4	879023031
708	1	5	877325375
15	1	1	879455635
209	1	5	883460644
134	1	5	891732756
438	1	4	879868096
830	1	4	891560596
394	1	4	880886855
829	1	4	891990554
332	1	4	887938245
779	1	4	875501555
95	1	5	879197329
821	1	5	874792813
407	1	4	876338278
470	1	3	879178428
817	1	4	874815835
609	1	1	886896185
486	1	4	879874870
59	1	2	888203053
612	1	4	875324876
344	1	3	884899372
82	1	4	876311241
624	1	4	879792581
701	1	4	891447139
336	1	3	877759342
67	1	3	875379445
345	1	3	884990938
664	1	4	878090087
326	1	3	879876159
798	1	4	875295695
249	1	4	879572210
231	1	3	879965704
655	1	2	887650876
669	1	5	892549412
748	1	4	879455040
676	1	5	892686188
422	1	3	875130063
378	1	4	880044251
434	1	4	886724590
131	1	4	883681384
505	1	3	889333414
432	1	2	889415983
537	1	2	886029889
416	2	4	886317115
846	2	5	883948949
305	2	2	886324580
234	2	2	892335142
42	2	5	881109271
686	2	3	879546443
346	2	5	875263473
455	2	4	879111786
521	2	3	886063310
30	2	3	875061066
325	2	1	891478772
378	2	2	880333851
292	2	4	881105778
621	2	3	880739909
87	2	4	879876074
1	2	3	876893171
795	2	3	883252599
532	2	5	893119336
279	2	4	875313311
385	2	3	879446786
796	2	5	893048377
267	2	3	878972463
72	2	3	880037376
22	2	2	878887925
807	2	4	892978338
650	2	3	891381709
5	2	3	875636053
738	2	3	875351530
715	2	3	875964926
798	2	4	875743787
815	2	3	878696355
826	2	3	885690713
506	2	4	874874850
429	2	3	882387599
373	2	4	877100416
197	2	3	891409981
844	2	4	877387933
130	2	4	876252327
435	2	4	884132619
497	2	1	879310883
774	2	1	888557383
757	2	3	888466490
709	2	4	879848511
110	2	3	886988536
268	2	2	875744173
543	2	3	877546306
303	2	3	879467191
773	2	3	888540146
727	2	4	883711874
250	2	4	878090414
293	2	3	888907101
790	2	3	885156988
301	2	2	882076587
600	2	3	888451908
256	2	5	882164480
653	2	1	880151839
200	2	4	884130046
201	2	2	884112487
399	2	3	882512708
749	2	4	878849375
648	2	4	884882742
746	2	3	885075304
806	2	3	882389862
484	2	4	891195391
425	2	2	878738757
49	2	1	888069606
640	2	4	874778568
95	2	2	888955909
327	2	2	887820385
222	2	3	878183837
682	2	3	888522541
495	2	2	888635595
363	2	4	891495809
379	2	3	880525540
407	2	4	875553509
536	2	4	882360227
207	2	3	877822770
643	2	3	891448218
450	2	4	882474001
374	2	4	880939035
566	2	5	881650739
618	2	2	891309091
466	2	1	890284819
193	2	3	890860198
217	2	3	889069782
249	2	3	879641284
92	2	3	875653699
398	2	3	875718614
442	2	3	883390544
178	2	4	882827375
551	2	2	892784780
804	2	4	879445493
13	2	3	882397650
280	2	3	891701278
320	2	4	884749281
642	2	4	885606787
632	2	4	879459505
387	2	4	886483195
660	2	2	891201151
393	2	4	887746206
830	2	3	891561806
764	2	3	876244856
705	2	3	883428058
102	2	2	888801522
213	2	4	878955914
472	2	5	892790676
271	2	1	885849386
64	2	3	889737609
561	2	3	885809752
276	2	4	874792436
751	2	4	889298116
622	2	4	882671363
671	2	4	884035892
627	2	3	879531352
405	2	1	885547953
487	2	3	883531122
83	2	4	881971771
655	2	3	888474138
523	3	4	883702474
747	3	2	888733567
548	3	1	891415967
663	3	4	889492614
806	3	2	882385916
406	3	3	879540228
472	3	5	892790676
104	3	3	888465739
320	3	4	884748978
450	3	4	882398220
751	3	3	889299391
43	3	2	884029543
417	3	4	879646344
561	3	3	885810390
291	3	3	874833936
269	3	3	891446722
534	3	4	877808031
456	3	4	881371660
303	3	3	879485184
276	3	3	874786924
336	3	1	877758935
268	3	1	875743161
654	3	3	887864071
795	3	2	880561783
393	3	3	887745293
622	3	1	882672922
1	3	4	878542960
293	3	2	888905399
595	3	4	886922069
157	3	3	886890734
160	3	3	876770124
95	3	1	879193881
582	3	3	882961723
244	3	5	880602451
486	3	2	879875347
435	3	3	884133911
586	3	5	884068767
592	3	4	882608960
301	3	2	882075082
432	3	3	889416260
463	3	2	877386083
342	3	2	875318606
221	3	4	875244901
714	3	5	892777876
660	3	1	891405958
82	3	2	878768765
145	3	3	875271562
453	3	4	877552717
181	3	2	878963441
59	3	4	888203814
606	3	5	880922084
580	3	5	884125916
63	3	2	875748068
537	3	2	886030317
756	3	1	874829174
246	3	2	884923390
569	3	1	879795551
99	3	3	885679237
500	3	4	883865786
793	3	4	875104592
280	3	2	891702406
429	3	2	882386785
699	3	3	879147917
286	3	2	876522316
267	3	4	878970901
343	3	4	876406256
62	3	3	879372325
682	3	3	888519113
346	3	3	875265392
621	3	5	881444887
81	3	4	876592546
487	3	5	883444583
497	3	4	879309715
459	3	2	879563288
551	3	5	892784093
130	3	5	876250897
216	3	4	880233061
624	3	3	879793436
207	3	2	877846284
49	3	3	888068877
527	4	2	879456162
758	4	4	881977375
749	4	4	878847863
748	4	4	879454912
346	4	4	874948105
495	4	3	888633129
709	4	3	879848551
795	4	4	881253238
347	4	4	881654452
716	4	2	879796046
642	4	3	885605768
456	4	3	881374849
342	4	4	874984395
189	4	5	893265741
301	4	4	882077033
593	4	4	877728878
538	4	3	877107726
406	4	2	880131792
671	4	5	884035939
466	4	3	890285034
524	4	4	884636498
554	4	2	876369560
618	4	2	891308459
682	4	3	888521599
207	4	4	876198457
13	4	5	882141306
77	4	3	884752721
805	4	2	881694798
780	4	3	891363969
504	4	4	887839260
659	4	3	891383917
216	4	5	880234469
625	4	4	892000372
484	4	4	891195154
790	4	3	885156773
256	4	5	882164525
22	4	5	878886571
297	4	1	875240201
543	4	4	875658853
194	4	4	879521397
497	4	3	879310825
233	4	3	877663337
537	4	2	886031634
411	4	4	892845634
561	4	3	885809044
151	4	5	879524922
532	4	5	893119415
577	4	4	880474635
514	4	4	875463440
393	4	4	889555384
707	4	3	886286170
271	4	5	885849357
398	4	2	875723337
771	4	1	880659748
826	4	4	885690526
373	4	4	877100232
757	4	5	888466461
655	4	2	887611649
591	4	4	891040366
287	4	4	875336652
222	4	3	878183924
232	4	4	888550130
334	4	3	891548345
344	4	4	884901235
293	4	4	888906489
59	4	4	888205188
653	4	3	878866755
455	4	3	879111786
763	4	5	878917877
629	4	3	880117513
379	4	5	880525598
115	4	4	881172117
648	4	1	884881646
327	4	4	887819161
94	4	4	891721168
253	4	4	891628670
622	4	4	882671120
19	4	4	885412840
158	4	4	880134477
457	4	4	882397829
425	4	4	878738290
638	4	4	876695108
279	4	4	875296461
295	4	4	879518568
394	4	4	880888037
64	4	3	889739138
219	4	4	889452481
600	4	4	888451908
385	4	2	879445260
417	4	3	879648360
804	4	4	879442192
650	4	3	891386695
474	4	5	887927588
345	4	4	884993619
472	4	3	875980418
535	4	3	879618777
43	4	4	875981421
788	4	3	880868401
640	4	4	874778065
533	4	3	888845066
666	4	5	880314477
712	4	4	874730179
429	4	4	882385684
10	4	4	877889130
83	4	2	880336655
249	4	4	879572142
645	4	4	892055347
654	4	4	887864830
487	4	4	883531003
352	4	3	884290328
378	4	3	880045612
621	4	4	874962988
833	4	3	875123781
468	4	5	875296868
16	4	5	877726390
643	4	4	891448136
315	4	4	879821065
303	4	4	879467936
221	4	3	875245462
389	4	4	879991352
308	4	5	887737890
144	4	4	888105873
62	4	4	879374640
49	4	2	888069512
1	4	3	876893119
234	4	4	892334610
481	4	3	885829196
198	4	3	884209536
197	4	3	891409981
12	4	5	879960826
846	4	5	883948908
627	4	2	879531248
210	4	4	887730443
592	4	4	882956418
299	4	3	889503074
336	4	4	877757790
218	4	3	877488546
326	4	1	879876688
562	4	1	879196517
412	4	3	879717253
374	4	2	880395924
320	4	3	884749306
416	4	4	876699903
363	4	5	891494962
160	4	4	876861754
664	4	4	876526152
280	4	3	891700733
276	4	4	874791623
286	4	5	877531899
747	4	4	888733111
109	4	2	880572756
559	4	4	891035876
92	4	4	875654222
421	4	3	892241624
343	4	5	876408139
318	4	2	884497516
84	4	3	883453713
715	4	4	875964300
102	4	2	888801522
7	4	5	891351772
18	4	3	880132150
201	4	4	884111830
405	4	4	885547314
291	4	4	874835062
264	4	4	886123656
738	4	4	875351486
608	4	3	880406168
450	4	3	882373865
130	4	2	875801778
435	4	4	884132146
99	4	5	886519097
328	4	3	885047895
774	4	2	888556090
764	4	3	876245421
312	4	3	891698832
579	4	2	880952271
268	4	4	875309829
551	4	2	892783711
453	4	4	877554490
387	4	3	886482969
476	4	4	883364143
786	4	4	882844294
87	4	5	879876524
823	4	5	878438607
690	4	3	881177459
796	4	5	893048150
407	4	4	876340144
339	4	4	891033653
388	5	4	886441083
1	5	3	889751712
437	5	2	880143663
417	5	4	879648593
422	5	3	879744085
833	5	1	879818535
303	5	2	879484534
393	5	3	887746849
13	5	1	882396869
44	5	4	878347598
577	5	4	880475318
504	5	4	887912462
551	5	4	892783314
648	5	4	884883476
727	5	3	883711680
375	5	4	886622066
135	5	3	879857868
604	5	2	883668261
796	5	4	893194607
655	5	2	887523641
805	5	4	881695293
593	5	4	875671525
562	5	4	879196576
21	5	2	874951761
280	5	4	891701066
345	5	3	884992922
814	5	3	885411030
207	5	3	880839802
255	5	2	883216599
270	5	5	876956064
267	5	3	878972399
92	5	4	875654432
435	5	2	884133046
308	5	4	887739608
406	5	4	880132276
109	5	3	880580637
709	5	4	879848167
344	5	3	884901533
28	5	3	881961600
763	5	4	878920895
378	5	3	880332609
311	5	3	884365853
425	5	1	878738887
145	5	3	875272196
546	5	5	885141411
102	5	3	888803002
372	5	4	876869445
130	5	4	876251650
293	5	3	888906576
72	5	4	880037418
671	5	2	883949781
367	5	4	876689991
374	5	4	880937875
332	5	5	888360370
506	5	4	874874947
218	5	3	881288574
314	5	4	877889724
291	5	5	874834799
339	5	3	891034953
234	5	3	892334338
643	5	3	891449741
633	5	3	877212085
269	5	2	891450780
368	5	3	889783454
776	5	4	892920320
43	5	4	875981421
399	5	3	882345001
256	5	5	882164727
118	5	2	875385256
447	5	3	878856422
682	5	3	888520799
188	5	4	875074266
666	5	2	880568465
405	5	4	885545070
276	5	3	874792692
363	5	1	891497047
468	5	3	875287686
741	5	3	891455671
662	6	5	880571006
707	6	3	886285627
79	6	4	891271901
568	6	3	877907235
409	6	4	881109306
590	6	5	879439145
773	6	3	888538620
655	6	4	887425812
806	6	2	882385063
524	6	5	884627388
90	6	4	891384357
71	6	3	880864124
76	6	5	875028165
758	6	2	881976919
198	6	2	884206270
537	6	2	886029806
486	6	4	879874902
1	6	5	887431973
181	6	1	878962866
18	6	5	880130764
63	6	3	875747439
828	6	1	891035614
9	6	5	886960055
802	7	5	875986303
386	7	3	877655028
380	7	3	885478334
567	7	4	882426622
814	7	4	885411073
843	7	5	879443297
55	7	3	878176047
334	7	5	891544788
6	7	2	883599102
460	7	3	882912205
524	7	2	884627065
610	7	2	888703137
682	7	4	888522455
343	7	5	876402941
8	7	3	879362287
745	7	4	880123019
65	7	1	879217290
264	7	5	886122261
213	7	4	878870518
109	7	4	880563080
703	7	4	875242599
653	7	2	878866951
76	7	4	875312133
214	7	5	892668130
69	7	5	882126086
429	7	2	882385569
108	7	5	879879812
727	7	2	883708927
764	7	4	876243159
184	7	3	889907738
580	7	3	884124844
247	7	4	893081395
839	7	2	875751992
659	7	3	891331564
227	7	5	879035251
181	7	4	878963037
441	7	4	891035468
26	7	3	891350826
452	7	5	885816915
160	7	3	876767822
834	7	4	890862974
382	7	2	875945837
66	7	3	883601355
52	7	5	882922204
665	7	4	884290635
305	7	4	886323937
331	7	4	877196633
484	7	4	881449706
790	7	4	884461796
709	7	3	879846440
499	7	4	882996793
677	7	4	889399171
643	7	4	891445354
265	7	2	875320689
634	7	4	875729069
478	7	1	889387871
741	7	3	891040277
733	7	3	879535603
774	7	2	888558539
255	7	2	883216358
490	7	3	875427739
714	7	4	892777903
840	7	4	891203408
422	7	3	875129882
199	7	4	883782854
30	7	4	875140648
435	7	4	884131597
526	7	4	885682400
551	7	5	892777638
817	7	4	874815885
637	7	1	882903044
97	7	5	884238939
603	7	5	891956075
576	7	5	886985003
296	7	5	884196896
413	7	3	879969614
256	7	4	882151017
722	7	4	891280842
200	7	4	876042451
118	7	5	875385198
500	7	5	883865104
244	7	4	880602558
546	7	5	885140689
74	7	4	888333458
496	7	4	876064168
194	7	3	879538898
655	7	3	887425969
402	7	4	876267068
188	7	5	875073477
43	7	4	875975520
735	7	3	876698683
648	7	3	882211109
804	7	4	879443673
498	7	3	881954741
468	7	3	875280214
308	7	4	887738847
474	7	5	887915414
116	7	2	876453915
158	7	5	880132744
425	7	3	878738290
776	7	4	891629077
629	7	2	880117635
518	7	3	876823197
44	7	5	878341246
279	7	5	891209102
235	7	4	889655723
328	7	4	885046079
329	7	3	891655961
795	7	5	880557294
68	7	3	876974096
657	7	3	884239057
323	7	2	878739355
582	7	5	882961082
442	7	4	883389983
432	7	2	889415983
141	7	5	884584981
450	7	4	882376885
581	7	4	879643079
569	7	4	879793909
60	7	5	883326241
678	7	4	879544952
82	7	3	876311217
577	7	2	880470447
532	7	5	893119415
73	7	4	888625956
363	7	3	891495510
347	7	4	881652590
374	7	1	880393268
823	7	5	878438298
101	7	3	877135944
472	7	5	892790953
72	7	1	880036347
521	7	3	884475973
412	7	5	879717505
104	7	3	888465972
252	7	4	891455743
28	7	5	881961531
130	7	5	874953557
198	7	4	884205317
293	7	3	888905062
320	7	4	884748708
505	7	3	889334129
624	7	4	879792623
32	7	4	883717766
566	7	4	881649747
249	7	5	879572760
439	7	4	882893245
620	7	4	889987073
58	7	5	884304656
289	7	4	876789628
56	7	5	892679439
291	7	5	874834481
94	7	4	885873089
693	7	4	875483947
59	7	4	888202941
378	7	4	880044697
9	7	4	886960030
159	7	5	880485861
421	7	3	892241646
592	7	5	882607986
650	7	4	891369656
697	7	5	882622798
618	7	4	891309887
666	7	4	880313329
815	7	4	878691975
113	7	3	875076827
286	7	4	875807003
537	7	4	886029727
49	7	4	888067307
699	7	2	878882272
327	7	3	887744023
46	7	4	883616155
217	7	4	889069741
805	7	5	881694693
15	7	1	879455506
366	7	2	888857598
16	7	5	877724066
95	7	5	879197329
176	7	5	886048188
201	7	3	884112201
457	7	4	882393278
234	7	2	891227813
117	7	3	880125780
314	7	4	877886375
455	7	4	879111213
148	7	5	877017054
151	7	4	879524610
770	7	5	875972185
221	7	4	875244204
248	7	2	884534968
658	7	4	875145879
393	7	4	887744419
177	7	4	880130881
13	7	2	882396790
203	7	3	880434438
189	7	3	893264300
669	7	3	892549266
779	7	3	875993165
192	7	4	881367791
554	7	3	876549087
606	7	4	878143509
463	7	4	877385180
663	7	4	889492841
534	7	4	877807780
359	7	5	886453325
617	7	3	883789425
89	7	5	879441422
14	7	5	876965061
230	7	3	880484476
377	7	4	891299010
514	7	5	875309415
632	7	3	879456955
216	7	5	880232719
459	7	5	879563245
23	7	4	874784385
467	7	5	879532385
614	7	2	879464215
297	7	4	874954541
142	7	4	888640489
434	7	1	886724505
792	7	4	877910822
276	7	5	874786517
379	7	5	891674489
717	7	4	884642160
190	7	4	891033653
527	7	5	879456162
453	7	5	877562135
339	7	4	891032952
222	7	5	877563168
79	7	5	891272016
301	7	4	882074236
689	7	5	876676334
473	7	2	878157329
270	7	4	876954004
299	7	3	877877847
540	7	4	882157011
251	7	3	886272146
368	7	4	889783365
25	7	4	885853155
493	7	3	884130372
67	7	5	875379794
560	7	3	879975718
751	7	3	889132251
407	7	4	893253637
292	7	3	881104068
57	7	4	883697105
417	7	3	879646260
280	7	4	891700385
367	7	5	876689878
406	7	4	879445684
831	7	5	891354947
501	7	4	883348236
53	7	3	879442991
81	7	4	876533545
706	7	3	880997412
458	7	4	886394373
604	7	4	883668097
115	7	5	881171982
348	7	4	886523302
786	7	5	882841955
119	7	5	874775185
738	7	4	875349530
793	7	3	875104031
757	7	4	888444826
357	7	3	878951537
365	7	2	891304213
552	7	3	879221580
144	7	2	888104087
747	7	4	888639176
579	7	3	880952006
87	7	4	879875735
346	7	2	874947923
680	7	5	876816310
630	7	4	885666571
445	7	1	891200078
465	7	5	883529916
548	7	5	891044304
262	7	4	879790603
788	7	4	880868559
748	7	4	879454662
758	7	5	881975243
277	7	2	879543377
497	7	3	879310604
555	7	4	879962172
430	7	3	877225660
486	7	5	879874753
466	7	4	890284819
627	7	5	879531158
64	7	4	889737542
833	7	3	875035953
21	7	5	874951292
394	7	5	880888390
102	7	2	888801407
838	7	5	887064072
352	7	3	884290549
162	7	3	877635869
267	7	5	878970503
403	7	5	879785867
730	7	4	880310352
622	7	5	882590269
24	7	4	875323676
621	7	4	880738353
742	7	3	881335492
825	7	5	880755612
535	7	5	879618776
660	7	3	891198203
37	7	4	880915528
719	7	2	877311269
1	7	4	875071561
268	7	4	876513953
416	7	4	876697205
778	7	4	890725886
10	7	4	877892210
715	7	3	875962110
145	7	5	875270429
761	7	4	876190206
17	7	4	885272487
226	7	4	883889479
54	7	4	880935294
671	7	5	875388719
525	7	3	881086051
354	7	4	891216607
321	7	4	879438793
7	7	5	891352220
84	7	4	883452155
447	7	5	878854383
96	7	5	884403811
491	7	3	891185298
847	7	3	878775647
372	7	3	876869387
269	7	3	891449055
45	7	3	881008080
294	7	4	877819563
583	7	5	879384471
243	7	3	879987362
62	7	4	879372277
387	7	5	886479528
773	7	2	888539992
561	7	5	885808738
588	7	3	890024611
664	7	3	878091393
250	7	4	878089716
844	7	3	877381784
295	7	5	879518018
342	7	4	875318266
344	7	4	884814668
124	7	4	890287645
612	7	3	875324876
92	7	4	876175754
332	7	4	887916547
397	7	5	885349913
99	7	4	885678784
168	7	1	884287559
470	7	3	879178518
303	7	4	879467514
178	7	4	882823805
94	8	5	885873653
269	8	2	891449985
429	8	3	882386237
474	8	5	887925497
148	8	4	877020297
331	8	3	877196444
553	8	3	879949290
314	8	4	877888059
758	8	5	881975577
243	8	5	879989217
297	8	5	875239795
521	8	3	884477914
838	8	4	887066972
313	8	3	891014551
272	8	4	879455015
705	8	3	883427904
411	8	3	891035761
661	8	5	876016491
387	8	4	886480108
840	8	5	891208958
847	8	4	878941082
49	8	3	888067691
60	8	3	883326370
16	8	5	877722736
480	8	5	891208576
363	8	5	891497853
459	8	5	879563903
805	8	3	881704063
82	8	4	878769292
393	8	3	887746145
218	8	3	881288574
774	8	1	888556090
378	8	4	880045722
465	8	4	883530991
500	8	4	883874621
194	8	3	879521719
747	8	5	888639175
201	8	3	884141438
85	8	4	879454952
233	8	3	877663612
43	8	4	875975717
276	8	4	874791623
291	8	4	874871766
588	8	5	890023557
106	8	4	881452405
326	8	4	879875457
329	8	2	891656391
334	8	4	891547171
655	8	3	887477336
731	8	2	886184681
200	8	4	884128904
850	8	5	883195055
23	8	4	874785474
58	8	4	884304955
707	8	5	886285762
618	8	3	891307862
57	8	4	883698292
823	8	5	878437925
330	8	5	876546236
222	8	1	878182307
293	8	3	888905736
354	8	5	891217160
379	8	5	880525194
223	8	2	891550684
416	8	5	893212484
846	8	4	883947861
533	8	3	879191938
11	8	4	891904949
187	8	5	879465273
610	8	4	888702902
253	8	4	891628323
670	8	4	877975594
479	8	5	879461415
592	8	5	882955582
608	8	2	880405484
18	8	5	880130802
471	8	5	889827881
748	8	4	879455126
389	8	4	880086755
6	8	4	883600657
308	8	5	887736696
328	8	3	885047018
391	8	3	877399030
554	8	4	876550526
458	8	4	886395899
454	8	5	888266643
642	8	5	885603662
593	8	3	875673098
254	8	5	887347000
481	8	3	885828245
745	8	4	880123627
771	8	5	880659583
407	8	5	875042425
437	8	4	880140752
115	8	5	881171982
488	8	3	891295067
125	8	4	879454419
660	8	2	891199781
601	8	3	876348736
246	8	3	884921245
152	8	5	882829050
385	8	5	880870206
230	8	5	880484501
312	8	5	891699263
435	8	3	884131576
7	8	5	891351328
405	8	4	885545015
711	8	5	879993707
280	8	5	891700303
468	8	4	875288196
796	8	5	892690059
358	8	5	891269179
158	8	5	880134948
506	8	5	874873374
457	8	5	882397734
90	8	5	891383424
766	8	5	891309329
807	8	4	892528374
455	8	4	879111345
561	8	3	885807455
343	8	5	876404836
621	8	5	874965407
311	8	4	884364465
95	8	5	879198262
398	8	3	875716709
620	8	3	889988121
542	8	3	886532908
213	8	3	878955564
523	8	5	883702125
690	8	4	881177430
499	8	5	885599682
577	8	4	880474257
399	8	3	882510165
167	8	5	892738237
92	8	5	875654159
327	8	4	887819860
303	8	5	879467223
109	8	3	880572642
406	8	4	879445562
532	8	5	893119415
684	8	5	878761120
536	8	5	882359047
321	8	4	879440451
344	8	5	889814194
298	8	5	884182748
679	8	2	884486856
654	8	5	887864497
178	8	4	882826556
239	8	5	889179290
342	8	4	875319597
70	8	4	884064986
691	8	2	875543346
452	8	4	875266060
13	8	4	882140001
